Measurement Year,Facility Name,Current Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Location
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,2.9,,1,5,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,25,,5,0,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,5,,,,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,14,,3,1,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,78,,2,4,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,26,,NA,0,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,75,,4,0,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,1.9,,NA,5,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,1,,NA,0,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,25.3,30.7,35.5,41.3,73.5,31.2,,3,1,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,20.1,,4,1,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,Richmond Center for Rehabilitation and Specialty Healthcare,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,1.2,,NA,5,,Staten Island,Richmond,MARO,"(40.6224, -74.0784)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,2.4,,NA,5,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,18.67,28,41.33,67.33,217.67,2,,NA,2,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0,,NA,5,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,44,,NA,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,47,,2,3,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,11,,5,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.3,,4,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,5,,,,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,3.9,,1,5,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,82,,3,1,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,60,,4,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,11.7,,4,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,0.6,,1,5,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,11.4,,5,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,,DNS,NA,0,Facility did not submit data or data not properly certified,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,25,,5,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,5,28.9,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,River Ridge Living Center,River Ridge Living Center,485,2801305,335422,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,No,NA,0,,Amsterdam,Montgomery,CDRO,"(42.9376, -74.2053)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,1.6,,NA,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,3,47.8,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3,,5,0,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,4.8,,NA,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,1.7,,1,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,51,,5,0,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,62,,3,2,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,0,,1,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,7.6,,5,0,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,74,,4,0,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,59.1,,4,1,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,9,,NA,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,6,,1,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,52,,2,3,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,18.67,28,41.33,67.33,217.67,2,,NA,2,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,14.6,,5,0,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,Riverside Center for Rehabilitation and Nursing,Riverside Center for Rehabilitation and Nursing,767,4124301,335525,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,3,,,,,Castleton-On-Hudson,Rensselaer,CDRO,"(42.5398, -73.7514)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,4.7,,3,6,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,4.7,,1,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,3.9,,NA,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,1,,,,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,7,,NA,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,19,,4,0,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,44,,2,3,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,3.6,,NA,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,2.7,,2,4,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,82,,2,3,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,91,,1,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,11.33,24,36.67,58,190.83,4,,NA,7,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,83,,1,5,,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
2023,River View Rehabilitation and Nursing Care Center,River View Rehabilitation and Nursing Care Center,976,5324303,335103,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,,DNA,NA,0,Data not available,Owego,Tioga,CNYRO,"(42.1063, -76.2495)"
